#longitude	latitude	city
-169.420000	53.580000	521
-170.220000	57.150000	522
-173.300000	53.500000	524
-174.130000	53.200000	525
-176.650000	51.880000	526
-166.470000	24.450000	517
-160.300000	22.050000	506
-159.670000	22.380000	504
-159.350000	21.980000	502
-158.280000	21.750000	499
-158.120000	21.530000	498
-157.930000	21.350000	497
-157.100000	21.150000	495
-156.950000	20.800000	494
-156.830000	20.970000	493
-156.430000	20.900000	489
-156.470000	20.420000	490
-156.120000	20.000000	488
-156.050000	19.750000	487
-155.070000	19.720000	485
-121.280000	35.670000	332
-121.320000	36.000000	333
-121.470000	36.120000	338
-121.850000	36.580000	347
-121.770000	36.680000	344
-121.600000	36.670000	341
-121.820000	37.330000	345
-121.920000	37.370000	350
-121.820000	37.700000	346
-122.050000	37.420000	352
-122.120000	37.470000	354
-122.250000	37.520000	358
-122.120000	37.650000	355
-122.220000	37.730000	356
-122.320000	37.780000	362
-122.380000	37.620000	368
-122.680000	37.750000	378
-122.830000	37.830000	383
-122.050000	37.980000	353
-122.280000	38.220000	360
-122.820000	38.520000	382
-123.200000	39.130000	390
-124.220000	39.580000	402
-124.070000	40.030000	400
-121.570000	39.100000	340
-121.450000	39.130000	337
-121.850000	39.780000	348
-122.250000	40.150000	359
-122.300000	40.500000	365
-122.320000	41.320000	363
-124.100000	40.980000	401
-124.280000	41.330000	405
-124.230000	41.780000	403
-124.470000	42.080000	406
-123.370000	42.620000	392
-122.870000	42.370000	385
-122.530000	41.730000	372
-122.470000	41.780000	370
-121.730000	42.150000	343
-120.350000	42.180000	314
-120.530000	41.480000	319
-120.950000	40.630000	327
-119.780000	39.500000	309
-120.130000	39.320000	312
-120.000000	38.900000	315
-120.700000	39.280000	324
-121.600000	38.700000	342
-121.400000	38.670000	336
-121.300000	38.570000	335
-121.500000	38.520000	339
-121.930000	38.270000	351
-121.250000	37.900000	331
-120.950000	37.630000	326
-120.570000	37.380000	321
-120.520000	37.280000	318
-118.920000	37.630000	295
-118.600000	37.600000	291
-118.630000	38.550000	290
-118.700000	39.420000	293
-118.920000	40.100000	296
-117.800000	40.900000	268
-116.870000	40.620000	234
-116.250000	41.330000	227
-115.780000	40.830000	215
-114.050000	41.220000	192
-113.070000	41.050000	183
-112.930000	40.200000	181
-112.580000	39.330000	179
-113.030000	38.720000	182
-114.850000	39.280000	204
-115.970000	39.500000	218
-117.130000	39.830000	245
-117.080000	39.500000	241
-117.080000	38.070000	240
-116.080000	37.580000	220
-114.520000	37.620000	200
-113.600000	37.080000	188
-113.100000	37.700000	184
-111.450000	36.930000	154
-112.150000	35.950000	168
-111.670000	35.130000	157
-112.430000	34.650000	175
-113.950000	35.270000	191
-114.620000	34.770000	202
-115.170000	36.080000	206
-115.030000	36.230000	205
-115.570000	36.530000	212
-115.670000	36.570000	213
-116.020000	36.620000	219
-116.620000	35.280000	230
-116.780000	34.870000	232
-117.100000	35.330000	246
-117.680000	35.680000	263
-118.130000	35.050000	275
-118.150000	35.050000	277
-118.220000	34.730000	278
-117.880000	34.900000	270
-117.380000	34.580000	255
-116.680000	34.270000	231
-116.150000	34.280000	223
-116.500000	33.830000	229
-116.950000	33.930000	235
-117.230000	34.100000	250
-117.270000	33.880000	251
-117.450000	33.950000	256
-117.730000	33.670000	264
-117.630000	33.970000	261
-117.620000	34.050000	260
-117.780000	34.100000	265
-117.970000	33.870000	271
-117.830000	33.700000	267
-117.880000	33.670000	269
-118.050000	33.780000	273
-118.150000	33.820000	276
-118.330000	33.800000	280
-118.330000	33.920000	281
-118.400000	33.930000	283
-118.450000	34.020000	286
-118.030000	34.080000	272
-118.070000	34.230000	274
-118.370000	34.200000	282
-118.480000	34.220000	288
-118.730000	34.750000	292
-119.050000	35.430000	298
-119.400000	36.320000	303
-119.720000	36.770000	308
-119.950000	36.330000	311
-120.630000	35.670000	322
-120.950000	35.200000	325
-121.120000	34.950000	328
-120.650000	35.230000	323
-120.450000	34.900000	317
-120.400000	34.030000	316
-119.830000	34.430000	310
-119.200000	34.200000	301
-119.120000	34.120000	299
-119.450000	33.250000	304
-118.580000	33.020000	289
-117.620000	33.420000	259
-117.580000	33.380000	258
-117.350000	33.300000	254
-117.280000	33.130000	252
-117.150000	32.870000	247
-117.130000	32.820000	244
-116.970000	32.820000	236
-117.170000	32.730000	248
-117.200000	32.700000	249
-117.120000	32.570000	242
-116.980000	32.570000	237
-116.470000	32.620000	228
-116.170000	33.630000	224
-115.680000	32.820000	214
-115.570000	32.830000	211
-115.000000	33.100000	208
-114.620000	32.650000	201
-114.400000	32.850000	197
-114.720000	33.620000	203
-113.170000	33.550000	186
-112.380000	33.420000	173
-112.380000	33.530000	174
-112.080000	33.680000	167
-111.920000	33.620000	161
-112.020000	33.430000	164
-111.730000	33.470000	159
-111.670000	33.300000	156
-110.880000	32.170000	145
-110.930000	32.120000	146
-110.350000	31.600000	136
-109.600000	31.450000	127
-108.170000	32.630000	115
-107.700000	32.250000	109
-107.270000	33.230000	107
-106.400000	32.900000	92
-106.100000	32.850000	87
-106.400000	32.630000	91
-106.770000	32.300000	96
-106.400000	31.800000	90
-104.800000	31.830000	64
-104.020000	30.370000	51
-102.420000	30.170000	30
-100.920000	29.370000	11
-100.780000	29.370000	10
-99.770000	30.500000	1201
-99.080000	29.980000	1188
-99.220000	28.450000	1191
-99.170000	29.350000	1190
-98.580000	29.380000	1178
-98.470000	29.330000	1175
-98.470000	29.530000	1176
-98.280000	29.530000	1169
-97.680000	30.200000	1154
-97.700000	30.300000	1157
-96.370000	30.580000	1109
-96.920000	28.850000	1122
-97.670000	28.370000	1153
-97.820000	27.500000	1158
-97.670000	26.230000	1152
-97.430000	25.900000	1141
-98.230000	26.180000	1168
-99.470000	27.530000	1198
-98.030000	27.730000	1163
-97.500000	27.770000	1147
-97.280000	27.700000	1135
-97.030000	28.080000	1125
-95.870000	28.030000	1097
-96.250000	28.720000	1107
-95.170000	29.620000	1080
-95.280000	29.650000	1081
-95.350000	29.970000	1082
-95.550000	30.070000	1090
-94.750000	31.230000	1070
-94.720000	32.380000	1068
-95.400000	32.370000	1086
-95.450000	33.630000	1087
-96.070000	33.070000	1103
-96.870000	32.680000	1121
-96.970000	32.730000	1123
-97.430000	32.780000	1142
-97.350000	32.820000	1136
-97.030000	32.900000	1126
-96.850000	32.850000	1120
-96.830000	32.970000	1117
-96.670000	33.720000	1111
-97.020000	34.300000	1124
-97.470000	35.230000	1146
-97.380000	35.420000	1138
-97.650000	35.530000	1149
-97.600000	35.400000	1148
-98.400000	34.650000	1174
-98.420000	34.570000	1171
-98.500000	33.980000	1177
-98.070000	32.780000	1165
-98.180000	32.220000	1166
-97.220000	31.620000	1132
-97.420000	31.150000	1140
-97.680000	31.080000	1155
-97.720000	31.150000	1156
-97.830000	31.070000	1159
-98.960000	31.790000	1186
-99.680000	32.420000	1200
-99.850000	32.430000	1204
-100.500000	31.370000	4
-101.450000	32.300000	17
-101.480000	32.390000	18
-102.180000	31.950000	29
-103.200000	31.780000	41
-104.270000	32.330000	53
-104.530000	33.300000	56
-105.680000	34.100000	79
-106.900000	34.070000	102
-109.680000	32.820000	128
-110.000000	34.270000	135
-111.330000	34.230000	151
-110.730000	35.020000	141
-108.780000	35.520000	122
-107.900000	35.170000	113
-106.600000	35.050000	95
-106.050000	34.980000	84
-106.080000	35.620000	86
-105.150000	35.650000	71
-105.570000	36.420000	76
-106.280000	35.880000	88
-106.950000	36.020000	104
-107.750000	37.150000	110
-108.230000	36.750000	116
-108.630000	37.300000	120
-107.880000	38.500000	112
-109.780000	38.030000	131
-110.700000	37.500000	143
-110.720000	38.370000	140
-110.150000	39.000000	134
-109.750000	38.770000	129
-108.530000	39.120000	118
-107.800000	39.530000	111
-107.530000	40.500000	108
-106.920000	39.650000	100
-106.870000	39.220000	98
-106.930000	38.550000	101
-106.920000	38.550000	99
-106.300000	39.250000	89
-105.870000	40.000000	82
-105.120000	39.900000	70
-105.350000	39.520000	72
-105.500000	39.570000	75
-106.050000	38.530000	85
-105.870000	37.450000	81
-104.330000	37.250000	54
-104.500000	36.740000	57
-103.150000	36.450000	39
-102.550000	36.020000	31
-103.600000	35.180000	47
-103.320000	34.380000	43
-103.200000	32.680000	42
-102.050000	33.600000	27
-101.820000	33.650000	24
-101.710000	34.170000	21
-101.700000	35.230000	22
-100.280000	34.430000	0
-99.270000	34.670000	1193
-99.050000	35.000000	1187
-99.200000	35.350000	1192
-99.770000	36.300000	1202
-97.920000	36.330000	1162
-97.800000	36.380000	1160
-97.090000	36.160000	1127
-95.780000	34.880000	1095
-95.360000	35.660000	1084
-95.900000	36.200000	1100
-96.000000	36.750000	1108
-97.100000	36.730000	1128
-98.580000	37.300000	1179
-97.870000	38.070000	1161
-97.430000	37.650000	1143
-97.270000	37.620000	1134
-97.220000	37.750000	1133
-96.200000	38.330000	1106
-95.480000	37.670000	1088
-94.350000	37.330000	1059
-94.500000	37.170000	1064
-94.130000	36.180000	1053
-94.170000	36.000000	1055
-94.370000	35.330000	1060
-94.620000	34.680000	1066
-94.000000	33.450000	1058
-93.820000	32.470000	1048
-93.750000	32.520000	1047
-93.670000	32.500000	1044
-92.950000	31.220000	1027
-93.200000	31.050000	1033
-93.220000	30.120000	1031
-93.300000	29.780000	1034
-94.020000	30.580000	1051
-94.870000	29.270000	1072
-94.400000	28.130000	1062
-93.750000	28.220000	1046
-91.980000	28.300000	1006
-91.780000	28.470000	1001
-91.200000	29.700000	993
-91.100000	29.700000	991
-90.650000	29.570000	983
-90.070000	29.180000	968
-89.050000	28.780000	938
-89.670000	29.550000	956
-88.920000	30.420000	933
-89.070000	30.400000	939
-89.820000	30.350000	961
-90.030000	30.030000	966
-90.020000	29.830000	965
-90.250000	29.980000	974
-91.150000	30.530000	992
-91.880000	30.030000	1003
-92.120000	29.730000	1008
-92.000000	30.200000	1015
-92.550000	31.330000	1023
-92.300000	31.380000	1016
-91.250000	31.620000	995
-92.050000	32.520000	1007
-92.800000	33.220000	1025
-92.400000	33.520000	1019
-91.930000	34.170000	1004
-93.100000	34.480000	1029
-92.250000	34.830000	1014
-92.150000	34.920000	1010
-92.380000	35.220000	1017
-93.150000	36.270000	1030
-92.420000	37.220000	1018
-91.900000	36.880000	1005
-90.930000	36.130000	988
-90.650000	35.830000	984
-89.950000	35.970000	964
-90.470000	36.770000	980
-89.580000	37.230000	953
-89.220000	37.070000	944
-88.770000	37.070000	930
-89.000000	37.750000	949
-89.250000	37.780000	945
-88.860000	38.320000	931
-88.960000	38.630000	936
-89.090000	38.510000	940
-89.850000	38.550000	962
-90.150000	38.570000	972
-90.370000	38.750000	977
-90.050000	38.880000	967
-89.170000	38.990000	943
-89.330000	39.530000	947
-89.670000	39.850000	957
-88.870000	39.830000	932
-88.930000	40.480000	935
-88.280000	40.030000	917
-87.600000	40.200000	900
-88.280000	39.480000	916
-87.300000	39.450000	890
-86.620000	39.130000	877
-86.500000	39.380000	876
-86.270000	39.730000	865
-86.930000	40.420000	882
-86.150000	40.650000	862
-85.380000	40.230000	844
-84.670000	39.050000	829
-84.430000	39.100000	823
-83.320000	37.600000	801
-82.550000	38.370000	786
-82.230000	39.210000	773
-81.430000	39.350000	749
-80.650000	40.180000	730
-80.220000	40.500000	715
-79.930000	40.350000	707
-79.400000	40.280000	700
-79.090000	40.270000	695
-78.830000	40.320000	686
-77.830000	40.850000	673
-78.130000	41.470000	678
-76.920000	41.250000	658
-76.570000	40.430000	650
-76.770000	40.200000	654
-76.850000	40.220000	655
-77.420000	40.370000	665
-78.320000	40.300000	680
-79.920000	39.650000	706
-80.230000	39.280000	717
-79.850000	38.880000	704
-78.850000	38.270000	687
-78.450000	38.130000	681
-77.330000	37.500000	663
-78.780000	35.870000	685
-77.880000	35.850000	674
-77.970000	35.330000	676
-78.880000	35.000000	688
-78.930000	35.130000	690
-79.020000	35.170000	694
-79.500000	35.030000	701
-79.390000	35.240000	699
-79.950000	36.080000	708
-80.230000	36.130000	716
-79.330000	36.570000	698
-78.980000	36.950000	693
-79.200000	37.330000	696
-79.820000	37.950000	703
-80.400000	37.870000	725
-80.200000	37.460000	718
-79.970000	37.320000	709
-81.220000	37.300000	741
-81.120000	37.780000	739
-81.600000	38.370000	757
-82.520000	37.480000	780
-82.400000	36.480000	777
-82.820000	35.900000	791
-83.980000	35.820000	813
-84.070000	37.080000	815
-85.000000	38.050000	843
-85.670000	38.230000	852
-85.730000	38.180000	855
-85.970000	37.900000	859
-87.530000	38.050000	894
-87.170000	37.750000	886
-86.430000	36.970000	870
-87.500000	36.670000	895
-87.420000	36.620000	891
-86.680000	36.120000	879
-86.500000	36.000000	875
-85.080000	35.950000	836
-85.510000	35.150000	847
-85.200000	35.030000	840
-84.870000	34.530000	832
-85.170000	34.350000	837
-84.520000	33.920000	827
-84.520000	33.780000	826
-84.420000	33.650000	822
-84.300000	33.880000	819
-83.320000	33.950000	800
-82.720000	34.500000	789
-82.350000	34.850000	775
-82.220000	34.900000	772
-81.960000	34.920000	770
-82.550000	35.430000	785
-81.380000	35.750000	747
-80.930000	35.220000	736
-79.720000	34.180000	702
-80.470000	33.970000	726
-80.800000	33.920000	735
-81.120000	33.950000	738
-81.970000	33.370000	771
-83.600000	32.630000	807
-83.650000	32.700000	808
-84.930000	32.520000	833
-85.000000	32.330000	842
-85.440000	32.670000	845
-85.070000	33.010000	835
-85.850000	33.580000	856
-86.090000	33.970000	861
-86.750000	33.570000	880
-86.770000	34.650000	881
-87.620000	34.750000	897
-88.920000	35.600000	934
-89.400000	36.020000	950
-89.870000	35.350000	963
-90.000000	35.050000	976
-90.980000	33.480000	989
-90.080000	33.500000	970
-89.540000	34.390000	952
-88.770000	34.270000	929
-88.450000	33.650000	919
-88.580000	33.450000	925
-87.620000	33.230000	896
-87.250000	32.900000	888
-86.370000	32.380000	867
-86.400000	32.300000	869
-86.020000	31.870000	860
-86.990000	32.340000	883
-88.570000	32.550000	923
-88.750000	32.330000	928
-90.080000	32.320000	969
-90.470000	31.180000	979
-89.330000	31.470000	946
-89.170000	31.670000	942
-88.250000	30.680000	914
-88.070000	30.630000	911
-87.320000	30.350000	889
-87.200000	30.470000	887
-87.020000	30.720000	884
-86.530000	30.480000	874
-86.680000	30.430000	878
-86.520000	30.650000	872
-86.520000	30.780000	873
-85.180000	30.840000	838
-84.180000	31.530000	817
-85.450000	31.320000	846
-85.720000	31.280000	854
-85.680000	30.200000	853
-85.580000	30.070000	850
-85.030000	29.730000	834
-84.370000	30.380000	820
-83.200000	30.970000	798
-82.520000	31.530000	779
-82.400000	31.250000	776
-83.280000	30.780000	799
-83.100000	29.620000	797
-82.530000	27.970000	782
-82.600000	27.970000	787
-82.680000	27.920000	788
-82.520000	27.850000	778
-82.770000	27.600000	790
-82.550000	27.400000	784
-81.870000	26.650000	765
-81.870000	26.580000	764
-81.800000	26.130000	763
-81.750000	24.550000	762
-81.680000	24.570000	758
-80.380000	25.480000	722
-80.430000	25.650000	724
-80.280000	25.820000	719
-80.280000	25.920000	720
-80.150000	26.070000	713
-80.130000	26.130000	712
-80.120000	26.680000	711
-80.420000	27.650000	723
-80.630000	28.100000	729
-80.600000	28.230000	728
-80.550000	28.470000	727
-80.680000	28.620000	732
-80.800000	28.520000	734
-81.550000	28.080000	754
-81.950000	28.030000	769
-81.320000	28.430000	744
-81.330000	28.550000	745
-81.250000	28.780000	743
-81.050000	29.180000	737
-81.570000	29.120000	755
-82.270000	29.680000	774
-81.880000	30.220000	767
-81.680000	30.230000	759
-81.520000	30.330000	753
-81.420000	30.400000	748
-81.700000	30.500000	761
-81.380000	31.150000	746
-81.570000	31.880000	756
-81.150000	32.020000	740
-81.200000	32.130000	742
-80.720000	32.480000	733
-80.030000	32.900000	710
-78.930000	33.680000	689
-78.720000	33.820000	683
-77.920000	34.270000	675
-77.620000	34.820000	669
-77.630000	35.320000	670
-77.430000	34.700000	666
-77.050000	35.080000	661
-76.880000	34.900000	657
-75.550000	35.270000	628
-75.500000	35.250000	626
-75.680000	35.920000	630
-76.500000	36.130000	648
-76.180000	36.270000	639
-76.030000	36.820000	636
-76.200000	36.900000	640
-76.280000	36.930000	642
-76.370000	37.080000	644
-76.500000	37.130000	649
-76.620000	37.130000	651
-76.200000	37.500000	641
-76.400000	38.280000	646
-75.480000	37.850000	625
-75.500000	38.330000	627
-75.130000	38.550000	617
-75.470000	39.130000	624
-75.070000	39.370000	615
-74.570000	39.450000	609
-74.350000	40.030000	606
-74.600000	40.020000	610
-74.820000	40.280000	611
-75.020000	40.080000	614
-75.150000	40.200000	618
-75.250000	39.880000	619
-75.600000	39.670000	629
-76.170000	39.470000	638
-76.420000	39.330000	645
-76.670000	39.180000	652
-76.770000	39.080000	653
-77.040000	38.850000	660
-76.870000	38.820000	656
-77.300000	38.500000	664
-77.180000	38.720000	662
-77.460000	38.950000	668
-77.980000	39.400000	677
-77.720000	39.700000	672
-77.430000	39.730000	667
-76.300000	40.130000	643
-75.970000	40.380000	633
-75.430000	40.650000	621
-74.420000	40.800000	608
-74.280000	40.870000	605
-74.370000	40.750000	607
-74.280000	40.280000	604
-74.170000	40.700000	602
-73.900000	40.770000	597
-73.980000	40.770000	599
-74.050000	40.850000	600
-74.100000	41.500000	601
-73.880000	41.630000	595
-73.480000	41.370000	590
-72.900000	41.270000	583
-72.880000	41.270000	581
-73.130000	41.170000	584
-73.720000	41.070000	592
-73.780000	40.650000	593
-73.430000	40.730000	588
-73.100000	40.780000	585
-72.630000	40.850000	576
-72.670000	41.220000	578
-72.650000	41.730000	577
-72.680000	41.930000	579
-72.720000	42.170000	580
-72.530000	42.200000	574
-72.050000	41.330000	568
-72.080000	41.300000	569
-71.580000	41.170000	564
-71.250000	41.360000	554
-70.620000	41.400000	544
-70.520000	41.650000	542
-70.070000	41.250000	539
-69.970000	41.670000	538
-70.280000	41.670000	540
-70.500000	41.780000	543
-70.970000	41.680000	549
-71.420000	41.600000	558
-71.430000	41.730000	559
-71.870000	42.270000	566
-71.600000	42.570000	565
-71.280000	42.470000	555
-71.180000	42.180000	552
-70.930000	42.150000	548
-71.030000	42.370000	550
-70.920000	42.580000	547
-71.120000	42.720000	551
-70.820000	43.080000	545
-70.320000	43.650000	541
-69.930000	43.880000	537
-69.800000	44.320000	536
-69.120000	44.070000	533
-68.370000	44.450000	531
-68.820000	44.800000	532
-67.780000	46.130000	527
-67.880000	46.950000	528
-68.020000	46.870000	529
-68.050000	46.680000	530
-69.630000	45.780000	535
-69.550000	45.450000	534
-72.330000	45.550000	571
-70.880000	44.880000	546
-71.180000	44.580000	553
-71.300000	44.270000	556
-71.380000	44.000000	557
-72.020000	44.420000	567
-73.470000	44.650000	589
-73.150000	44.470000	586
-72.570000	44.200000	575
-72.300000	43.630000	572
-71.430000	43.570000	561
-71.500000	43.200000	563
-71.430000	42.930000	560
-71.520000	42.780000	562
-72.000000	42.800000	573
-72.270000	42.900000	570
-72.880000	42.880000	582
-73.620000	43.350000	591
-73.950000	43.530000	598
-74.200000	44.380000	603
-74.850000	44.930000	613
-75.400000	44.680000	623
-75.730000	44.050000	632
-76.020000	44.000000	635
-76.120000	43.120000	637
-75.400000	43.230000	622
-75.380000	43.150000	620
-75.120000	42.870000	616
-73.930000	42.850000	596
-73.800000	42.750000	594
-73.180000	42.260000	587
-74.800000	41.700000	612
-75.730000	41.330000	631
-75.980000	42.220000	634
-76.470000	42.480000	647
-76.900000	42.170000	659
-77.670000	43.120000	671
-78.200000	42.970000	679
-78.950000	43.100000	692
-78.730000	42.930000	684
-78.630000	41.800000	682
-78.900000	41.180000	691
-79.870000	41.380000	705
-79.250000	42.150000	697
-80.180000	42.080000	714
-81.400000	41.630000	751
-81.480000	41.570000	752
-81.680000	41.520000	760
-81.870000	41.420000	766
-81.430000	40.920000	750
-80.670000	41.270000	731
-80.330000	40.750000	721
-81.900000	39.950000	768
-82.930000	39.820000	794
-82.880000	40.000000	793
-83.070000	40.080000	796
-84.050000	39.830000	814
-84.200000	39.900000	818
-82.520000	40.820000	781
-83.670000	41.020000	809
-83.800000	41.600000	812
-85.200000	41.000000	841
-86.320000	41.700000	866
-86.000000	41.720000	868
-85.550000	42.230000	849
-85.230000	42.300000	839
-84.600000	42.770000	828
-84.470000	42.270000	824
-83.750000	42.220000	810
-83.530000	42.230000	805
-83.330000	42.230000	802
-83.020000	42.420000	795
-82.830000	42.620000	792
-83.420000	42.670000	803
-83.750000	42.970000	811
-84.080000	43.530000	816
-82.530000	43.830000	783
-83.400000	44.450000	804
-83.570000	45.070000	806
-84.680000	44.370000	830
-84.800000	45.570000	831
-84.470000	46.250000	825
-84.370000	46.470000	821
-85.920000	45.920000	857
-87.400000	46.350000	893
-87.080000	45.730000	885
-87.630000	45.120000	899
-88.130000	44.480000	913
-88.520000	44.250000	920
-88.530000	44.220000	921
-88.570000	44.000000	924
-88.050000	43.120000	910
-87.900000	42.950000	908
-87.670000	44.130000	902
-86.250000	44.270000	864
-85.580000	44.730000	851
-86.250000	43.170000	863
-85.950000	43.070000	858
-85.520000	42.880000	848
-86.430000	42.130000	871
-87.820000	42.080000	904
-87.900000	41.980000	907
-88.250000	41.920000	915
-88.320000	41.770000	918
-87.750000	41.780000	903
-87.650000	41.900000	901
-87.620000	41.870000	898
-87.420000	41.620000	892
-87.850000	41.070000	905
-88.680000	41.370000	926
-88.720000	41.930000	927
-89.100000	42.200000	941
-89.030000	42.620000	937
-89.330000	43.130000	948
-90.180000	43.200000	973
-90.270000	43.930000	975
-89.670000	44.780000	959
-89.620000	44.920000	954
-89.450000	45.630000	951
-88.120000	45.820000	912
-87.950000	46.880000	909
-87.850000	47.470000	906
-88.500000	47.170000	922
-90.130000	46.530000	971
-90.830000	47.580000	987
-92.180000	46.830000	1012
-93.520000	47.220000	1041
-92.850000	47.380000	1026
-91.820000	47.900000	1002
-93.380000	48.570000	1039
-94.930000	47.500000	1075
-95.070000	46.900000	1077
-95.880000	46.820000	1098
-96.800000	46.900000	1119
-96.070000	46.300000	1104
-95.380000	45.870000	1085
-94.320000	46.600000	1057
-94.130000	46.400000	1054
-94.070000	45.550000	1052
-94.520000	45.130000	1063
-95.080000	44.550000	1078
-93.920000	44.220000	1049
-93.370000	43.680000	1036
-94.420000	43.650000	1061
-94.750000	43.400000	1071
-94.180000	42.550000	1056
-93.330000	43.150000	1035
-92.400000	42.550000	1020
-92.500000	43.920000	1022
-93.050000	44.930000	1028
-93.220000	44.880000	1032
-93.470000	44.830000	1040
-93.380000	45.070000	1038
-91.720000	45.480000	998
-91.480000	44.870000	997
-91.250000	43.870000	996
-90.700000	42.400000	986
-91.700000	41.880000	999
-90.520000	41.450000	981
-89.670000	41.740000	958
